timestamp,customer,location
2019-09-02 13:49:00,Paul Murphy,spices
2019-09-02 13:50:00,Rita Paul,dairy
2019-09-02 13:50:00,Karen Huber,dairy
2019-09-02 13:50:00,Eric Drake,dairy
2019-09-02 13:50:00,Robert Dunn,drinks
2019-09-02 13:50:00,Tammy Cruz,spices
2019-09-02 13:50:00,Emily Singh,dairy
2019-09-02 13:50:00,Jodi Brown,fruit
2019-09-02 13:50:00,Richard Gutierrez,dairy
2019-09-02 13:50:00,Max Harris,dairy
2019-09-02 13:50:00,Gary Garrett,dairy
2019-09-02 13:50:00,Christie Smith,dairy
2019-09-02 13:50:00,Paul Murphy,drinks
2019-09-02 13:50:00,Megan Cooper,dairy
2019-09-02 13:51:00,Rita Paul,dairy
2019-09-02 13:51:00,Karen Huber,dairy
2019-09-02 13:51:00,Eric Drake,spices
2019-09-02 13:51:00,Robert Dunn,fruit
2019-09-02 13:51:00,Tammy Cruz,spices
2019-09-02 13:51:00,Richard Gutierrez,dairy
2019-09-02 13:51:00,Max Harris,dairy
2019-09-02 13:51:00,Gary Garrett,dairy
2019-09-02 13:51:00,Christie Smith,dairy
2019-09-02 13:51:00,Paul Murphy,drinks
2019-09-02 13:51:00,Megan Cooper,dairy
2019-09-02 13:51:00,Anthony Mann,drinks
2019-09-02 13:51:00,Katie Walter,dairy
2019-09-02 13:51:00,Carol Ryan,drinks
2019-09-02 13:52:00,Rita Paul,dairy
2019-09-02 13:52:00,Karen Huber,dairy
2019-09-02 13:52:00,Eric Drake,drinks
2019-09-02 13:52:00,Tammy Cruz,spices
2019-09-02 13:52:00,Richard Gutierrez,dairy
2019-09-02 13:52:00,Max Harris,dairy
2019-09-02 13:52:00,Christie Smith,dairy
2019-09-02 13:52:00,Megan Cooper,dairy
2019-09-02 13:52:00,Anthony Mann,drinks
2019-09-02 13:52:00,Katie Walter,fruit
2019-09-02 13:52:00,Sherry Watts,dairy
2019-09-02 13:53:00,Rita Paul,drinks
2019-09-02 13:53:00,Karen Huber,dairy
2019-09-02 13:53:00,Eric Drake,drinks
2019-09-02 13:53:00,Tammy Cruz,spices
2019-09-02 13:53:00,Richard Gutierrez,dairy
2019-09-02 13:53:00,Max Harris,dairy
2019-09-02 13:53:00,Christie Smith,dairy
2019-09-02 13:53:00,Anthony Mann,drinks
2019-09-02 13:53:00,Katie Walter,fruit
2019-09-02 13:53:00,Sherry Watts,spices
2019-09-02 13:54:00,Rita Paul,fruit
2019-09-02 13:54:00,Karen Huber,dairy
2019-09-02 13:54:00,Tammy Cruz,dairy
2019-09-02 13:54:00,Richard Gutierrez,dairy
2019-09-02 13:54:00,Max Harris,dairy
2019-09-02 13:54:00,Christie Smith,spices
2019-09-02 13:54:00,Anthony Mann,drinks
2019-09-02 13:54:00,Katie Walter,dairy
2019-09-02 13:54:00,Sherry Watts,fruit
2019-09-02 13:55:00,Rita Paul,fruit
2019-09-02 13:55:00,Karen Huber,dairy
2019-09-02 13:55:00,Tammy Cruz,dairy
2019-09-02 13:55:00,Richard Gutierrez,dairy
2019-09-02 13:55:00,Max Harris,dairy
2019-09-02 13:55:00,Christie Smith,drinks
2019-09-02 13:55:00,Anthony Mann,spices
2019-09-02 13:55:00,Katie Walter,dairy
2019-09-02 13:55:00,Sherry Watts,fruit
2019-09-02 13:55:00,Noah Owens,fruit
2019-09-02 13:55:00,Alicia Bryan,fruit
2019-09-02 13:55:00,Zachary Owen,dairy
2019-09-02 13:55:00,Steven Castro,fruit
2019-09-02 13:56:00,Rita Paul,fruit
2019-09-02 13:56:00,Karen Huber,drinks
2019-09-02 13:56:00,Tammy Cruz,dairy
2019-09-02 13:56:00,Richard Gutierrez,spices
2019-09-02 13:56:00,Max Harris,dairy
2019-09-02 13:56:00,Christie Smith,drinks
2019-09-02 13:56:00,Anthony Mann,drinks
2019-09-02 13:56:00,Katie Walter,dairy
2019-09-02 13:56:00,Sherry Watts,fruit
2019-09-02 13:56:00,Noah Owens,fruit
2019-09-02 13:56:00,Zachary Owen,dairy
2019-09-02 13:56:00,Steven Castro,fruit
2019-09-02 13:57:00,Rita Paul,fruit
2019-09-02 13:57:00,Karen Huber,drinks
2019-09-02 13:57:00,Tammy Cruz,dairy
2019-09-02 13:57:00,Richard Gutierrez,fruit
2019-09-02 13:57:00,Christie Smith,drinks
2019-09-02 13:57:00,Katie Walter,dairy
2019-09-02 13:57:00,Sherry Watts,fruit
2019-09-02 13:57:00,Noah Owens,drinks
2019-09-02 13:57:00,Zachary Owen,dairy
2019-09-02 13:58:00,Rita Paul,fruit
2019-09-02 13:58:00,Karen Huber,drinks
2019-09-02 13:58:00,Tammy Cruz,dairy
2019-09-02 13:58:00,Christie Smith,drinks
2019-09-02 13:58:00,Katie Walter,dairy
2019-09-02 13:58:00,Sherry Watts,fruit
2019-09-02 13:58:00,Noah Owens,drinks
2019-09-02 13:58:00,Justin Santos,dairy
2019-09-02 13:58:00,Angel Olson,fruit
2019-09-02 13:58:00,Michael Peterson,drinks
2019-09-02 13:58:00,Ryan Reed,fruit
2019-09-02 13:58:00,Amanda Fernandez,drinks
2019-09-02 13:59:00,Rita Paul,fruit
2019-09-02 13:59:00,Karen Huber,spices
2019-09-02 13:59:00,Tammy Cruz,dairy
2019-09-02 13:59:00,Christie Smith,drinks
2019-09-02 13:59:00,Katie Walter,dairy
2019-09-02 13:59:00,Sherry Watts,dairy
2019-09-02 13:59:00,Noah Owens,drinks
2019-09-02 13:59:00,Justin Santos,dairy
2019-09-02 13:59:00,Angel Olson,fruit
2019-09-02 13:59:00,Michael Peterson,drinks
2019-09-02 13:59:00,Ryan Reed,fruit
2019-09-02 13:59:00,Amanda Fernandez,drinks
2019-09-02 13:59:00,Catherine Perez,dairy
2019-09-02 13:59:00,Brian Saunders,dairy
2019-09-02 13:59:00,Ronald Fuller,fruit
2019-09-02 13:59:00,Michele Morrison,spices
2019-09-02 14:00:00,Rita Paul,fruit
2019-09-02 14:00:00,Tammy Cruz,dairy
2019-09-02 14:00:00,Christie Smith,drinks
2019-09-02 14:00:00,Katie Walter,spices
2019-09-02 14:00:00,Sherry Watts,dairy
2019-09-02 14:00:00,Noah Owens,drinks
2019-09-02 14:00:00,Justin Santos,drinks
2019-09-02 14:00:00,Angel Olson,fruit
2019-09-02 14:00:00,Ryan Reed,fruit
2019-09-02 14:00:00,Amanda Fernandez,drinks
2019-09-02 14:00:00,Catherine Perez,dairy
2019-09-02 14:00:00,Brian Saunders,dairy
2019-09-02 14:00:00,Michele Morrison,dairy
2019-09-02 14:01:00,Rita Paul,fruit
2019-09-02 14:01:00,Tammy Cruz,spices
2019-09-02 14:01:00,Christie Smith,spices
2019-09-02 14:01:00,Katie Walter,fruit
2019-09-02 14:01:00,Sherry Watts,dairy
2019-09-02 14:01:00,Noah Owens,drinks
2019-09-02 14:01:00,Justin Santos,spices
2019-09-02 14:01:00,Angel Olson,fruit
2019-09-02 14:01:00,Ryan Reed,fruit
2019-09-02 14:01:00,Amanda Fernandez,drinks
2019-09-02 14:01:00,Catherine Perez,dairy
2019-09-02 14:01:00,Brian Saunders,dairy
2019-09-02 14:01:00,Michele Morrison,dairy
2019-09-02 14:02:00,Rita Paul,fruit
2019-09-02 14:02:00,Tammy Cruz,dairy
2019-09-02 14:02:00,Christie Smith,spices
2019-09-02 14:02:00,Katie Walter,fruit
2019-09-02 14:02:00,Sherry Watts,dairy
2019-09-02 14:02:00,Noah Owens,drinks
2019-09-02 14:02:00,Justin Santos,drinks
2019-09-02 14:02:00,Angel Olson,fruit
2019-09-02 14:02:00,Ryan Reed,fruit
2019-09-02 14:02:00,Amanda Fernandez,drinks
2019-09-02 14:02:00,Catherine Perez,dairy
2019-09-02 14:02:00,Brian Saunders,dairy
2019-09-02 14:02:00,Michele Morrison,dairy
2019-09-02 14:02:00,Antonio Miranda,fruit
2019-09-02 14:03:00,Rita Paul,fruit
2019-09-02 14:03:00,Tammy Cruz,dairy
2019-09-02 14:03:00,Christie Smith,dairy
2019-09-02 14:03:00,Sherry Watts,dairy
2019-09-02 14:03:00,Noah Owens,drinks
2019-09-02 14:03:00,Justin Santos,spices
2019-09-02 14:03:00,Ryan Reed,fruit
2019-09-02 14:03:00,Amanda Fernandez,drinks
2019-09-02 14:03:00,Catherine Perez,drinks
2019-09-02 14:03:00,Brian Saunders,dairy
2019-09-02 14:03:00,Michele Morrison,dairy
2019-09-02 14:03:00,Erica Decker DDS,fruit
2019-09-02 14:04:00,Rita Paul,fruit
2019-09-02 14:04:00,Tammy Cruz,dairy
2019-09-02 14:04:00,Christie Smith,spices
2019-09-02 14:04:00,Sherry Watts,dairy
2019-09-02 14:04:00,Noah Owens,fruit
2019-09-02 14:04:00,Ryan Reed,fruit
2019-09-02 14:04:00,Amanda Fernandez,drinks
2019-09-02 14:04:00,Catherine Perez,drinks
2019-09-02 14:04:00,Michele Morrison,dairy
2019-09-02 14:04:00,Erica Decker DDS,fruit
2019-09-02 14:05:00,Rita Paul,fruit
2019-09-02 14:05:00,Tammy Cruz,dairy
2019-09-02 14:05:00,Christie Smith,spices
2019-09-02 14:05:00,Sherry Watts,drinks
2019-09-02 14:05:00,Ryan Reed,spices
2019-09-02 14:05:00,Amanda Fernandez,drinks
2019-09-02 14:05:00,Catherine Perez,drinks
2019-09-02 14:05:00,Michele Morrison,dairy
2019-09-02 14:05:00,Erica Decker DDS,fruit
2019-09-02 14:05:00,Julie Buchanan,fruit
2019-09-02 14:05:00,Kevin Smith,dairy
2019-09-02 14:05:00,Veronica Hall,spices
2019-09-02 14:05:00,Bradley Obrien,spices
2019-09-02 14:05:00,Robert Campbell,drinks
2019-09-02 14:06:00,Rita Paul,fruit
2019-09-02 14:06:00,Tammy Cruz,dairy
2019-09-02 14:06:00,Christie Smith,drinks
2019-09-02 14:06:00,Sherry Watts,drinks
2019-09-02 14:06:00,Ryan Reed,spices
2019-09-02 14:06:00,Amanda Fernandez,drinks
2019-09-02 14:06:00,Catherine Perez,drinks
2019-09-02 14:06:00,Erica Decker DDS,fruit
2019-09-02 14:06:00,Kevin Smith,dairy
2019-09-02 14:06:00,Veronica Hall,dairy
2019-09-02 14:06:00,Bradley Obrien,drinks
2019-09-02 14:06:00,Robert Campbell,drinks
2019-09-02 14:07:00,Rita Paul,fruit
2019-09-02 14:07:00,Tammy Cruz,dairy
2019-09-02 14:07:00,Christie Smith,fruit
2019-09-02 14:07:00,Sherry Watts,drinks
2019-09-02 14:07:00,Ryan Reed,spices
2019-09-02 14:07:00,Amanda Fernandez,spices
2019-09-02 14:07:00,Erica Decker DDS,fruit
2019-09-02 14:07:00,Kevin Smith,fruit
2019-09-02 14:07:00,Veronica Hall,fruit
2019-09-02 14:07:00,Bradley Obrien,drinks
2019-09-02 14:07:00,Robert Campbell,drinks
2019-09-02 14:08:00,Rita Paul,fruit
2019-09-02 14:08:00,Tammy Cruz,dairy
2019-09-02 14:08:00,Sherry Watts,drinks
2019-09-02 14:08:00,Amanda Fernandez,spices
2019-09-02 14:08:00,Erica Decker DDS,dairy
2019-09-02 14:08:00,Kevin Smith,fruit
2019-09-02 14:08:00,Veronica Hall,fruit
2019-09-02 14:08:00,Robert Campbell,fruit
2019-09-02 14:08:00,Anthony Brown,fruit
2019-09-02 14:09:00,Rita Paul,dairy
2019-09-02 14:09:00,Tammy Cruz,dairy
2019-09-02 14:09:00,Sherry Watts,drinks
2019-09-02 14:09:00,Amanda Fernandez,dairy
2019-09-02 14:09:00,Erica Decker DDS,dairy
2019-09-02 14:09:00,Kevin Smith,drinks
2019-09-02 14:09:00,Veronica Hall,drinks
2019-09-02 14:09:00,Robert Campbell,fruit
2019-09-02 14:09:00,Anthony Brown,fruit
2019-09-02 14:09:00,Michael Evans,dairy
2019-09-02 14:09:00,Sydney Rivera,drinks
2019-09-02 14:09:00,Bill Little,fruit
2019-09-02 14:10:00,Rita Paul,dairy
2019-09-02 14:10:00,Tammy Cruz,dairy
2019-09-02 14:10:00,Sherry Watts,drinks
2019-09-02 14:10:00,Amanda Fernandez,dairy
2019-09-02 14:10:00,Erica Decker DDS,dairy
2019-09-02 14:10:00,Kevin Smith,fruit
2019-09-02 14:10:00,Veronica Hall,spices
2019-09-02 14:10:00,Robert Campbell,drinks
2019-09-02 14:10:00,Anthony Brown,dairy
2019-09-02 14:10:00,Michael Evans,fruit
2019-09-02 14:10:00,Sydney Rivera,drinks
2019-09-02 14:10:00,Bill Little,dairy
2019-09-02 14:10:00,Christopher Wilson,drinks
2019-09-02 14:10:00,Shaun Hampton,fruit
2019-09-02 14:11:00,Rita Paul,dairy
2019-09-02 14:11:00,Tammy Cruz,spices
2019-09-02 14:11:00,Sherry Watts,drinks
2019-09-02 14:11:00,Amanda Fernandez,dairy
2019-09-02 14:11:00,Erica Decker DDS,drinks
2019-09-02 14:11:00,Kevin Smith,fruit
2019-09-02 14:11:00,Veronica Hall,dairy
2019-09-02 14:11:00,Robert Campbell,drinks
2019-09-02 14:11:00,Anthony Brown,dairy
2019-09-02 14:11:00,Michael Evans,fruit
2019-09-02 14:11:00,Sydney Rivera,drinks
2019-09-02 14:11:00,Bill Little,dairy
2019-09-02 14:11:00,Christopher Wilson,drinks
2019-09-02 14:11:00,Shaun Hampton,fruit
2019-09-02 14:11:00,Wyatt Porter,dairy
2019-09-02 14:11:00,Elizabeth Ingram,dairy
2019-09-02 14:11:00,John Barber,dairy
2019-09-02 14:12:00,Rita Paul,drinks
2019-09-02 14:12:00,Tammy Cruz,spices
2019-09-02 14:12:00,Sherry Watts,spices
2019-09-02 14:12:00,Amanda Fernandez,dairy
2019-09-02 14:12:00,Veronica Hall,drinks
2019-09-02 14:12:00,Robert Campbell,drinks
2019-09-02 14:12:00,Anthony Brown,dairy
2019-09-02 14:12:00,Michael Evans,fruit
2019-09-02 14:12:00,Bill Little,dairy
2019-09-02 14:12:00,Wyatt Porter,dairy
2019-09-02 14:12:00,Elizabeth Ingram,dairy
2019-09-02 14:12:00,John Barber,dairy
2019-09-02 14:12:00,Diane Foster,drinks
2019-09-02 14:12:00,Richard Chapman,fruit
2019-09-02 14:13:00,Rita Paul,drinks
2019-09-02 14:13:00,Sherry Watts,dairy
2019-09-02 14:13:00,Amanda Fernandez,dairy
2019-09-02 14:13:00,Veronica Hall,drinks
2019-09-02 14:13:00,Robert Campbell,drinks
2019-09-02 14:13:00,Anthony Brown,dairy
2019-09-02 14:13:00,Michael Evans,fruit
2019-09-02 14:13:00,Bill Little,dairy
2019-09-02 14:13:00,Wyatt Porter,dairy
2019-09-02 14:13:00,Elizabeth Ingram,dairy
2019-09-02 14:13:00,John Barber,dairy
2019-09-02 14:13:00,Diane Foster,drinks
2019-09-02 14:13:00,Richard Chapman,fruit
2019-09-02 14:14:00,Rita Paul,drinks
2019-09-02 14:14:00,Amanda Fernandez,dairy
2019-09-02 14:14:00,Veronica Hall,spices
2019-09-02 14:14:00,Robert Campbell,drinks
2019-09-02 14:14:00,Anthony Brown,spices
2019-09-02 14:14:00,Michael Evans,fruit
2019-09-02 14:14:00,Bill Little,dairy
2019-09-02 14:14:00,Wyatt Porter,dairy
2019-09-02 14:14:00,Elizabeth Ingram,dairy
2019-09-02 14:14:00,John Barber,drinks
2019-09-02 14:14:00,Diane Foster,drinks
2019-09-02 14:14:00,Richard Chapman,fruit
2019-09-02 14:15:00,Rita Paul,drinks
2019-09-02 14:15:00,Amanda Fernandez,dairy
2019-09-02 14:15:00,Veronica Hall,spices
2019-09-02 14:15:00,Robert Campbell,drinks
2019-09-02 14:15:00,Anthony Brown,drinks
2019-09-02 14:15:00,Michael Evans,fruit
2019-09-02 14:15:00,Wyatt Porter,dairy
2019-09-02 14:15:00,Elizabeth Ingram,dairy
2019-09-02 14:15:00,John Barber,drinks
2019-09-02 14:15:00,Diane Foster,drinks
2019-09-02 14:15:00,Richard Chapman,fruit
2019-09-02 14:15:00,David Vazquez,drinks
2019-09-02 14:16:00,Rita Paul,fruit
2019-09-02 14:16:00,Amanda Fernandez,dairy
2019-09-02 14:16:00,Veronica Hall,spices
2019-09-02 14:16:00,Robert Campbell,drinks
2019-09-02 14:16:00,Michael Evans,fruit
2019-09-02 14:16:00,Wyatt Porter,dairy
2019-09-02 14:16:00,Elizabeth Ingram,dairy
2019-09-02 14:16:00,John Barber,drinks
2019-09-02 14:16:00,Diane Foster,spices
2019-09-02 14:16:00,Richard Chapman,fruit
2019-09-02 14:16:00,David Vazquez,fruit
2019-09-02 14:16:00,Victoria Weaver,dairy
2019-09-02 14:17:00,Rita Paul,dairy
2019-09-02 14:17:00,Amanda Fernandez,dairy
2019-09-02 14:17:00,Veronica Hall,dairy
2019-09-02 14:17:00,Wyatt Porter,dairy
2019-09-02 14:17:00,Elizabeth Ingram,dairy
2019-09-02 14:17:00,John Barber,drinks
2019-09-02 14:17:00,David Vazquez,fruit
2019-09-02 14:17:00,Victoria Weaver,dairy
2019-09-02 14:18:00,Rita Paul,dairy
2019-09-02 14:18:00,Amanda Fernandez,spices
2019-09-02 14:18:00,Veronica Hall,dairy
2019-09-02 14:18:00,Wyatt Porter,dairy
2019-09-02 14:18:00,Elizabeth Ingram,fruit
2019-09-02 14:18:00,John Barber,drinks
2019-09-02 14:18:00,David Vazquez,drinks
2019-09-02 14:18:00,Victoria Weaver,dairy
2019-09-02 14:19:00,Rita Paul,dairy
2019-09-02 14:19:00,Wyatt Porter,dairy
2019-09-02 14:19:00,Elizabeth Ingram,fruit
2019-09-02 14:19:00,John Barber,drinks
2019-09-02 14:19:00,David Vazquez,drinks
2019-09-02 14:19:00,Victoria Weaver,dairy
2019-09-02 14:19:00,Roy Johns,dairy
2019-09-02 14:19:00,Oscar Ferguson,drinks
2019-09-02 14:19:00,Alexander Oconnor,fruit
2019-09-02 14:20:00,Rita Paul,dairy
2019-09-02 14:20:00,Wyatt Porter,dairy
2019-09-02 14:20:00,Elizabeth Ingram,dairy
2019-09-02 14:20:00,John Barber,drinks
2019-09-02 14:20:00,David Vazquez,drinks
2019-09-02 14:20:00,Roy Johns,dairy
2019-09-02 14:20:00,Oscar Ferguson,drinks
2019-09-02 14:20:00,Alexander Oconnor,fruit
2019-09-02 14:20:00,Jennifer Friedman,fruit
2019-09-02 14:21:00,Wyatt Porter,dairy
2019-09-02 14:21:00,Elizabeth Ingram,spices
2019-09-02 14:21:00,John Barber,drinks
2019-09-02 14:21:00,David Vazquez,drinks
2019-09-02 14:21:00,Roy Johns,dairy
2019-09-02 14:21:00,Oscar Ferguson,drinks
2019-09-02 14:21:00,Paul Malone,dairy
2019-09-02 14:21:00,Joel Harrison,dairy
2019-09-02 14:21:00,Andrew Welch,dairy
2019-09-02 14:21:00,Jeffrey Martin,fruit
2019-09-02 14:22:00,Wyatt Porter,fruit
2019-09-02 14:22:00,Elizabeth Ingram,drinks
2019-09-02 14:22:00,John Barber,drinks
2019-09-02 14:22:00,David Vazquez,drinks
2019-09-02 14:22:00,Roy Johns,dairy
2019-09-02 14:22:00,Oscar Ferguson,spices
2019-09-02 14:22:00,Paul Malone,dairy
2019-09-02 14:22:00,Joel Harrison,dairy
2019-09-02 14:22:00,Andrew Welch,dairy
2019-09-02 14:22:00,Jeffrey Martin,fruit
2019-09-02 14:22:00,Phillip Garcia,fruit
2019-09-02 14:22:00,Sarah Hernandez,fruit
2019-09-02 14:22:00,Christina Johnston,fruit
2019-09-02 14:22:00,Kristen Jacobson,fruit
2019-09-02 14:22:00,Dr. Nancy Martinez,fruit
2019-09-02 14:22:00,Garrett Leon,spices
2019-09-02 14:22:00,Darlene Dickson,fruit
2019-09-02 14:23:00,Wyatt Porter,fruit
2019-09-02 14:23:00,Elizabeth Ingram,drinks
2019-09-02 14:23:00,John Barber,spices
2019-09-02 14:23:00,David Vazquez,drinks
2019-09-02 14:23:00,Roy Johns,dairy
2019-09-02 14:23:00,Oscar Ferguson,dairy
2019-09-02 14:23:00,Andrew Welch,dairy
2019-09-02 14:23:00,Jeffrey Martin,fruit
2019-09-02 14:23:00,Phillip Garcia,fruit
2019-09-02 14:23:00,Sarah Hernandez,fruit
2019-09-02 14:23:00,Christina Johnston,fruit
2019-09-02 14:23:00,Kristen Jacobson,fruit
2019-09-02 14:23:00,Dr. Nancy Martinez,spices
2019-09-02 14:23:00,Garrett Leon,dairy
2019-09-02 14:23:00,Darlene Dickson,fruit
2019-09-02 14:23:00,Jared Thomas,fruit
2019-09-02 14:23:00,Alexis Adams,fruit
2019-09-02 14:23:00,Jeffrey Davis,fruit
2019-09-02 14:23:00,Kimberly Lucas,fruit
2019-09-02 14:23:00,Darren Thomas MD,dairy
2019-09-02 14:23:00,Danielle Taylor,drinks
2019-09-02 14:24:00,Wyatt Porter,fruit
2019-09-02 14:24:00,Elizabeth Ingram,drinks
2019-09-02 14:24:00,John Barber,dairy
2019-09-02 14:24:00,David Vazquez,fruit
2019-09-02 14:24:00,Roy Johns,dairy
2019-09-02 14:24:00,Oscar Ferguson,dairy
2019-09-02 14:24:00,Andrew Welch,spices
2019-09-02 14:24:00,Jeffrey Martin,fruit
2019-09-02 14:24:00,Phillip Garcia,dairy
2019-09-02 14:24:00,Christina Johnston,fruit
2019-09-02 14:24:00,Dr. Nancy Martinez,drinks
2019-09-02 14:24:00,Garrett Leon,dairy
2019-09-02 14:24:00,Darlene Dickson,spices
2019-09-02 14:24:00,Alexis Adams,fruit
2019-09-02 14:24:00,Jeffrey Davis,fruit
2019-09-02 14:24:00,Kimberly Lucas,fruit
2019-09-02 14:24:00,Darren Thomas MD,dairy
2019-09-02 14:24:00,Danielle Taylor,fruit
2019-09-02 14:24:00,Jennifer Brewer,dairy
2019-09-02 14:24:00,Stephanie Ayers,fruit
2019-09-02 14:24:00,Tara Larsen,fruit
2019-09-02 14:24:00,Timothy Thomas,dairy
2019-09-02 14:24:00,Denise Schmidt,fruit
2019-09-02 14:24:00,Keith Cunningham,fruit
2019-09-02 14:25:00,Wyatt Porter,dairy
2019-09-02 14:25:00,John Barber,dairy
2019-09-02 14:25:00,Roy Johns,drinks
2019-09-02 14:25:00,Oscar Ferguson,dairy
2019-09-02 14:25:00,Andrew Welch,fruit
2019-09-02 14:25:00,Jeffrey Martin,fruit
2019-09-02 14:25:00,Phillip Garcia,dairy
2019-09-02 14:25:00,Christina Johnston,fruit
2019-09-02 14:25:00,Dr. Nancy Martinez,fruit
2019-09-02 14:25:00,Garrett Leon,dairy
2019-09-02 14:25:00,Darlene Dickson,drinks
2019-09-02 14:25:00,Alexis Adams,fruit
2019-09-02 14:25:00,Kimberly Lucas,fruit
2019-09-02 14:25:00,Darren Thomas MD,dairy
2019-09-02 14:25:00,Danielle Taylor,spices
2019-09-02 14:25:00,Stephanie Ayers,fruit
2019-09-02 14:25:00,Tara Larsen,fruit
2019-09-02 14:25:00,Timothy Thomas,spices
2019-09-02 14:25:00,Denise Schmidt,fruit
2019-09-02 14:25:00,Keith Cunningham,fruit
2019-09-02 14:26:00,Wyatt Porter,dairy
2019-09-02 14:26:00,Roy Johns,drinks
2019-09-02 14:26:00,Oscar Ferguson,dairy
2019-09-02 14:26:00,Andrew Welch,fruit
2019-09-02 14:26:00,Phillip Garcia,dairy
2019-09-02 14:26:00,Christina Johnston,fruit
2019-09-02 14:26:00,Dr. Nancy Martinez,dairy
2019-09-02 14:26:00,Garrett Leon,dairy
2019-09-02 14:26:00,Darlene Dickson,drinks
2019-09-02 14:26:00,Alexis Adams,fruit
2019-09-02 14:26:00,Kimberly Lucas,fruit
2019-09-02 14:26:00,Darren Thomas MD,dairy
2019-09-02 14:26:00,Danielle Taylor,spices
2019-09-02 14:26:00,Stephanie Ayers,dairy
2019-09-02 14:26:00,Tara Larsen,drinks
2019-09-02 14:26:00,Timothy Thomas,spices
2019-09-02 14:26:00,Denise Schmidt,drinks
2019-09-02 14:26:00,Keith Cunningham,dairy
2019-09-02 14:27:00,Wyatt Porter,dairy
2019-09-02 14:27:00,Roy Johns,drinks
2019-09-02 14:27:00,Oscar Ferguson,dairy
2019-09-02 14:27:00,Andrew Welch,fruit
2019-09-02 14:27:00,Phillip Garcia,drinks
2019-09-02 14:27:00,Dr. Nancy Martinez,dairy
2019-09-02 14:27:00,Garrett Leon,dairy
2019-09-02 14:27:00,Darlene Dickson,dairy
2019-09-02 14:27:00,Alexis Adams,fruit
2019-09-02 14:27:00,Kimberly Lucas,drinks
2019-09-02 14:27:00,Darren Thomas MD,dairy
2019-09-02 14:27:00,Danielle Taylor,spices
2019-09-02 14:27:00,Stephanie Ayers,fruit
2019-09-02 14:27:00,Timothy Thomas,spices
2019-09-02 14:27:00,Denise Schmidt,drinks
2019-09-02 14:27:00,Keith Cunningham,spices
2019-09-02 14:28:00,Wyatt Porter,dairy
2019-09-02 14:28:00,Roy Johns,spices
2019-09-02 14:28:00,Oscar Ferguson,fruit
2019-09-02 14:28:00,Phillip Garcia,drinks
2019-09-02 14:28:00,Dr. Nancy Martinez,spices
2019-09-02 14:28:00,Garrett Leon,dairy
2019-09-02 14:28:00,Darlene Dickson,dairy
2019-09-02 14:28:00,Kimberly Lucas,spices
2019-09-02 14:28:00,Danielle Taylor,spices
2019-09-02 14:28:00,Timothy Thomas,spices
2019-09-02 14:28:00,Denise Schmidt,fruit
2019-09-02 14:28:00,Keith Cunningham,spices
2019-09-02 14:29:00,Wyatt Porter,dairy
2019-09-02 14:29:00,Roy Johns,dairy
2019-09-02 14:29:00,Oscar Ferguson,fruit
2019-09-02 14:29:00,Phillip Garcia,drinks
2019-09-02 14:29:00,Dr. Nancy Martinez,fruit
2019-09-02 14:29:00,Garrett Leon,dairy
2019-09-02 14:29:00,Darlene Dickson,dairy
2019-09-02 14:29:00,Kimberly Lucas,dairy
2019-09-02 14:29:00,Danielle Taylor,dairy
2019-09-02 14:29:00,Timothy Thomas,dairy
2019-09-02 14:29:00,Denise Schmidt,fruit
2019-09-02 14:29:00,Keith Cunningham,spices
2019-09-02 14:30:00,Wyatt Porter,dairy
2019-09-02 14:30:00,Oscar Ferguson,dairy
2019-09-02 14:30:00,Phillip Garcia,drinks
2019-09-02 14:30:00,Dr. Nancy Martinez,fruit
2019-09-02 14:30:00,Garrett Leon,dairy
2019-09-02 14:30:00,Darlene Dickson,dairy
2019-09-02 14:30:00,Kimberly Lucas,spices
2019-09-02 14:30:00,Danielle Taylor,dairy
2019-09-02 14:30:00,Timothy Thomas,dairy
2019-09-02 14:30:00,Denise Schmidt,fruit
2019-09-02 14:30:00,Keith Cunningham,spices
2019-09-02 14:31:00,Dr. Nancy Martinez,fruit
2019-09-02 14:31:00,Garrett Leon,dairy
2019-09-02 14:31:00,Darlene Dickson,dairy
2019-09-02 14:31:00,Kimberly Lucas,spices
2019-09-02 14:31:00,Danielle Taylor,dairy
2019-09-02 14:31:00,Timothy Thomas,dairy
2019-09-02 14:31:00,Denise Schmidt,spices
2019-09-02 14:31:00,Keith Cunningham,spices
2019-09-02 14:32:00,Dr. Nancy Martinez,drinks
2019-09-02 14:32:00,Garrett Leon,drinks
2019-09-02 14:32:00,Darlene Dickson,dairy
2019-09-02 14:32:00,Kimberly Lucas,spices
2019-09-02 14:32:00,Danielle Taylor,dairy
2019-09-02 14:32:00,Timothy Thomas,dairy
2019-09-02 14:32:00,Denise Schmidt,spices
2019-09-02 14:32:00,Keith Cunningham,spices
2019-09-02 14:33:00,Dr. Nancy Martinez,drinks
2019-09-02 14:33:00,Garrett Leon,fruit
2019-09-02 14:33:00,Darlene Dickson,dairy
2019-09-02 14:33:00,Kimberly Lucas,drinks
2019-09-02 14:33:00,Danielle Taylor,dairy
2019-09-02 14:33:00,Timothy Thomas,dairy
2019-09-02 14:33:00,Denise Schmidt,spices
2019-09-02 14:33:00,Keith Cunningham,spices
2019-09-02 14:33:00,Billy Ramirez,drinks
